literature_review,title,abstract,references
0,Personal information management effectiveness of knowledge workers - conceptual development and empirical validation,,"['10.1037/0021-9010.94.2.353', '10.1007/978-1-4612-4964-1', '10.1093/acprof:oso/9780199252213.001.0001', '10.1016/s0378-7206(97)00035-9', '10.1177/014920638601200408', '10.1016/s0160-2896(05)80012-1', '10.1037/10628-000', '10.1111/j.1744-6570.1990.tb01562.x', '10.1111/j.1744-6570.1978.tb00446.x', '10.1016/s1071-5819(03)00114-9', '10.1002/(sici)1097-4571(199106)42:5<361::aid-asi6>3.0.co;2-#', '10.2307/3150876', '10.5465/amr.1987.4307838', '10.1111/1468-2370.00042', '10.1057/ejis.2011.8', '10.1057/ejis.2009.11', '10.1057/ejis.2009.1', '10.1057/ejis.2008.41', '10.1057/ejis.2008.51', '10.1057/ejis.2008.29', '10.5465/amr.1996.9602161570', '10.5465/amr.1998.192969', '10.1057/palgrave.ejis.3000484', '10.1037/0096-3445.117.3.319', '10.1145/1349026.1349032', '10.1002/job.4030120607', '10.4018/joeuc.2002100103', '10.2307/23043496', '10.2307/25148668', '10.2307/25148667', '10.2307/25148745', '10.2307/25148670', '10.2307/25148669', '10.2307/3250961', '10.2307/249688', '10.1287/orsc.5.1.14', '10.1287/orsc.7.4.375', '10.1287/orsc.3.3.383', '10.2307/3250949', '10.2307/249749', '10.2307/3250951', '10.2307/248922', '10.2307/249008', '10.1287/isre.1080.0184', '10.1287/isre.9.2.126', '10.5860/crl_29_03_178', '10.1016/j.accinf.2011.08.002', '10.1287/isre.1070.0113', '10.1287/isre.14.2.146.16016', '10.1287/isre.14.2.189.16018', '10.1287/isre.11.1.37.11782', '10.1037/0033-2909.119.2.197', '10.1002/aris.2007.1440410117', '10.1145/1107458.1107497', '10.1037/h0042761', '10.1037/0022-3514.36.8.900', '10.1037/0022-3514.41.3.586', '10.1037/h0037447', '10.1037/0022-3514.60.6.941', '10.1037/0022-3514.61.2.257', '10.1037/0022-3514.51.6.1173', '10.1177/109442810142004', '10.1002/hrm.20298', '10.1037/0033-295x.89.4.369', '10.1016/0030-5073(77)90028-9', '10.1207/s15327051hci1523_2', '10.1111/j.1467-6486.2009.00870.x', '10.1111/j.1467-6486.1996.tb00801.x', '10.1348/096317900166967', '10.1037/0022-3514.56.3.407', '10.5962/bhl.title.5851', '10.1037/0022-0663.76.4.647', '10.1037/0021-9010.86.5.1043', '10.1037/0021-9010.86.1.114', '10.1037/0021-9010.85.5.678', '10.1002/smj.4250171110', '10.1002/smj.4250171106', '10.1002/smj.4250171104', '10.1037/0021-9010.81.2.199', '10.1037/0021-9010.83.4.666', '10.1037/0021-9010.78.2.173', '10.1037/0021-9010.78.2.311', '10.1037/0021-9010.74.4.657', '10.1037/0021-9010.89.3.509', '10.1037/0021-9010.88.5.879']"
0,Assessing moderating effect in meta-analysis - a re-analysis of top management support studies and suggestions for researchers,,"['10.3102/01623737001001002', '10.2307/2392767', '10.1016/j.im.2008.12.006', '10.1016/j.im.2006.10.007', '10.1016/j.im.2006.05.003', '10.1177/1745691610369339', '10.1111/j.1540-5915.1991.tb00345.x', '10.4135/9781412985031', '10.1111/j.1540-5915.1992.tb00397.x', '10.1348/000711007x255327', '10.1002/9780470743386', '10.1057/ejis.2010.33', '10.1002/job.4030140708', '10.2307/25148789', '10.2307/25148807', '10.2307/20650305', '10.2307/30036548', '10.2307/20650298', '10.2307/3250928', '10.1006/jvbe.1998.1661', '10.3102/0013189x005010003', '10.1177/014920630002600305', '10.2307/249275', '10.2307/249443', '10.2307/249712', '10.2307/249147', '10.2307/249703', '10.1080/07421222.1988.11517835', '10.1287/isre.14.2.127.16019', '10.1177/1046496493244002', '10.2307/255742', '10.1145/264417.264433', '10.1037/0021-9010.87.2.345', '10.1108/14637150810888073', '10.1016/j.ijproman.2008.06.001', '10.1037/0021-9010.75.3.315', '10.1287/mnsc.27.4.459', '10.1287/mnsc.34.10.1252', '10.1037/0021-9010.88.5.879', '10.1037/0003-066x.32.9.752', '10.1287/mnsc.1060.0583']"
0,Information technology and industry change - view from an industry level of analysis,,['10.1057/palgrave.ejis.3000375']
0,Selective Status Reporting in Information Systems Projects - A Dyadic-Level Investigation,,
0,When is an information infrastructure? Investigating the emergence of public sector information infrastructures,,"['10.1108/09513559610128717', '10.2307/2393200', '10.1017/cbo9780511613999.004', '10.1016/j.infoandorg.2008.08.001', '10.1016/j.infoandorg.2004.01.001', '10.1111/1468-2427.00242', '10.1111/1467-8500.00112', '10.1108/17506160910940731', '10.1007/bf01059830', '10.1080/19416520802211644', '10.1057/ejis.2008.13', '10.5465/amr.1989.4308385', '10.1023/a:1015292508667', '10.1057/palgrave.ejis.3000519', '10.2307/25148796', '10.4337/9781847204301', '10.1016/s0959-8022(99)00011-9', '10.1016/s0959-8022(97)00008-8', '10.1016/0959-8022(94)90005-1', '10.1287/orsc.6.4.350', '10.1287/orsc.1.3.220', '10.1287/orsc.1070.0288', '10.2307/248684', '10.1287/isre.7.1.111', '10.1108/14636690610664651', '10.1093/icc/dth070', '10.1057/9780230227293_2']"
0,The impacts of competence-trust and openness-trust on interorganizational systems,,"['10.2307/30040675', '10.2307/256884', '10.1016/j.jbusres.2007.01.013', '10.1016/j.jbusres.2005.09.001', '10.2307/41166664', '10.1016/j.ibusrev.2004.10.001', '10.1016/j.im.2005.06.007', '10.1177/014920630002600105', '10.1177/014920639101700108', '10.1016/0160-2896(93)90010-3', '10.1093/sf/63.4.967', '10.5465/amr.1995.9508080335', '10.1111/1467-9280.14481', '10.5465/amr.2005.15281445', '10.1057/palgrave.ejis.3000520', '10.1057/palgrave.ejis.3000454', '10.2307/2095101', '10.2307/256729', '10.2307/25148626', '10.2307/25148624', '10.2307/25148771', '10.2307/25148671', '10.1287/orsc.8.1.23', '10.2307/249630', '10.2307/3250983', '10.4337/9781781950883', '10.1287/isre.2.1.1', '10.1002/1097-0355(199023)11:3<259::aid-imhj2280110308>3.0.co;2-j', '10.1057/palgrave.jibs.8400016', '10.1037/0022-3514.76.6.893', '10.1037/0033-295x.113.3.606', '10.1037/0033-295x.84.1.1', '10.2307/256727', '10.1002/acp.1163', '10.1111/j.1467-6486.2006.00616.x', '10.1177/0038038505050536', '10.1177/0170840601222004', '10.1002/smj.4250050207', '10.1002/(sici)1097-0266(199705)18:5<375::aid-smj876>3.0.co;2-7', '10.1002/(sici)1097-0266(199708)18:7<509::aid-smj882>3.0.co;2-z', '10.1016/s0263-2373(03)00049-5']"
0,The situatedness of work practices and organizational culture - implications for information systems innovation uptake,"This paper addresses work practices and organizational culture as situated actions and the implications for information systems innovation uptake. It reports research being conducted in Tanzania that brings an ethnographic research approach to understanding relations between local health care practices and health information systems development, by asking how health workers’ practices and everyday actions are influenced by the context of their specific situation. The research is being conducted in the context of a globally distributed open source software project to introduce and enhance health information systems in developing countries. Drawing on cultural historical activity theory, the study highlights the need for understanding each information system user's and each organization's specific and detailed work processes, and how situational and organizational factors may come together with the health information systems innovation processes in meeting the challenges discussed. In order to establish fully the potential of activity theory to innovation processes, situatedness of work practices focusing on the organization context is emphasized.","['10.2307/2392767', '10.1016/s0268-4012(01)00013-5', '10.1002/itdj.20016', '10.1145/143457.150955', '10.1016/s0959-8022(00)00008-4', '10.1145/223355.223420', '10.1145/234313.234384', '10.1007/1-4020-8095-6_25', '10.1177/135050840072005', '10.2307/25148643', '10.3127/ajis.v13i2.40', '10.1007/978-94-015-7372-6_2', '10.1016/s0959-8022(99)00010-7', '10.1016/0959-8022(94)90011-6', '10.1207/s15516709cog1701_7', '10.1080/01972240290075048', '10.1086/204345', '10.1057/palgrave.jit.2000088', '10.1108/09593849510098262', '10.1080/10714429909368577', '10.1109/hicss.1999.772702', '10.1145/358141.358148', '10.1145/223248.223263', '10.1007/978-0-387-72804-9_11']"
0,The impact of enterprise systems on organizational resilience,"Enterprise systems are used to facilitate the seamless integration and exchange of data between the various departments within an organization. In order to achieve this, rigidly defined control mechanisms must be in place in the system, which safeguard the company's data and protect the company against unauthorized and unintended uses of the system. This is ideal for total control; however, is only achievable to a certain extent. The configuration of controls in the enterprise system may have unintended organizational implications, due to organizational necessities. The purpose of this paper is to present the findings from a company case study, where an enterprise system is being used. We suggest that the introduction of an enterprise system creates power differentials, which serve to increase control in the organization. This results in increased rigidity, and a possible decrease in organizational flexibility and resilience. On the other hand, enterprise systems can also cause drift, resulting from the unexpected consequences of these power differentials, as well as from the role of perceptions of people in solving a problem within the enterprise system. This reduction in control may serve in some circumstances as an enabler to organizational resilience.","['10.1046/j.1365-2575.1997.00013.x', '10.1177/017084069201300106', '10.1016/0959-8022(91)90011-3', '10.1287/orsc.1040.0103', '10.1287/orsc.11.4.404.14600', '10.1287/isre.6.4.376', '10.1111/j.1467-6486.1992.tb00674.x', '10.1080/02683960210162275', '10.1145/506139.506144', '10.1145/504350.504356', '10.1145/506139.506143', '10.1108/09593840310463005', '10.1145/358141.358148']"
0,Expert evaluation vs bibliometric evaluation - experiences from Finland,,"['10.1057/ejis.2008.9', '10.1057/ejis.2008.8', '10.1057/palgrave.ejis.3000695']"
0,Distinguishing and contrasting two strategies for design science research,,"['10.1007/bf02032575', '10.1145/362384.362685', '10.17705/1cais.01237', '10.1023/a:1025505528250', '10.1057/ejis.2008.45', '10.1057/ejis.2008.44', '10.1162/074793604772933739', '10.2753/mis0742-1222240302', '10.2307/23043488', '10.2307/25148742', '10.2307/25148646', '10.2307/25148625', '10.1007/s11135-005-5427-1', '10.1287/isre.3.1.36', '10.1162/074793601750357196', '10.1007/978-0-387-36060-7_4', '10.1287/isre.12.2.121.9700', '10.1016/0167-9236(94)00041-2', '10.2307/256721', '10.1111/j.1365-2648.2004.03249.x', '10.1111/j.1467-6486.2004.00430.x', '10.4324/9780203412497', '10.1504/jdr.2008.019897', '10.1007/978-3-642-20633-7_2', '10.1177/016224399802300303', '10.1007/978-1-4419-5653-8']"
0,A proposal for minimum reusability evaluation of design principles,,"['10.5130/acis2018.ak', '10.1007/bf00058652', '10.1016/j.infsof.2013.07.010', '10.1145/362384.362685', '10.1016/j.jsis.2016.08.005', '10.1016/j.jsis.2015.04.002', '10.1111/isj.12107', '10.1111/isj.12032', '10.1111/j.1365-2575.1991.tb00029.x', '10.1111/j.1365-2575.2004.00177.x', '10.1007/978-3-319-39294-3_3', '10.1080/0960085x.2018.1458066', '10.1080/0960085x.2018.1445461', '10.1057/s41303-017-0067-9', '10.1057/s41303-017-0060-3', '10.1057/s41303-017-0039-0', '10.1057/ejis.2014.36', '10.1057/ejis.2013.35', '10.1057/ejis.2013.14', '10.1057/ejis.2010.55', '10.1057/palgrave.ejis.3000695', '10.1109/hicss.2015.485', '10.2753/mis0742-1222310106', '10.1007/978-3-319-91800-6_6', '10.2307/23043488', '10.2307/23042803', '10.2307/25148826', '10.2307/25148646', '10.2307/25148625', '10.25300/misq/2013/37.2.01', '10.25300/misq/2015/39.3.02', '10.4018/irmj.1998010101', '10.2307/249403', '10.2307/248770', '10.2307/249627', '10.1287/isre.2016.0662', '10.1287/isre.1110.0387', '10.1145/2499962.2499963', '10.17705/1jais.00611', '10.17705/1jais.00495', '10.17705/1jais.00456', '10.17705/1jais.00408', '10.17705/1jais.00131', '10.17705/1jais.00129', '10.17705/1jais.00095', '10.1080/07421222.2015.1099390', '10.1016/0167-9236(94)00041-2', '10.1007/s10796-014-9500-y', '10.1111/j.1467-6486.2004.00430.x', '10.28945/2288', '10.28945/1498', '10.1109/hicss.2016.552', '10.1145/62065.62067', '10.1007/978-3-319-06701-8_10', '10.1007/978-3-662-45708-5_14']"
0,The Relationship Between Organizational Culture and the Deployment of Systems Development Methodologies,,
0,Stability of Transaction Fees in Bitcoin - A Supply and Demand Perspective,"Cryptocurrencies such as Bitcoin are breakthrough financial technologies that promise to revolutionize the digital economy. Unfortunately, their long-term adoption in the business world is imperiled by a lack of stability that manifests as dramatic swings in transaction fees and severe participant dissatisfaction. To date, there has been little academic effort to study how system participants react to volatility in fee movements. Our study addresses this research gap by conceptualizing the Bitcoin platform as a data space market and studying how market equilibrium forms between users who demand data space while trying to avoid transaction delays, and miners who supply data space while trying to maximize fee revenues. Our empirical analysis based on past bitcoin transactions reveals the existence of a relatively flat downward-sloping demand curve and a much steeper upward-sloping supply curve. Regarding users, the inelastic nature of demand signals the utility of Bitcoin as a niche platform for transactions that are otherwise difficult to conduct. This result challenges the belief that users may easily abandon Bitcoin technology given rising transaction costs. We also find that the use of bitcoins as a trading asset is associated with higher levels of tolerance to fees. Regarding miners, the comparatively elastic nature of supply indicates that higher fees stimulate mining by a larger magnitude than suppressing demand. This finding implies that, ceteris paribus, the Bitcoin system turns to self-regulate transaction fees in an efficient manner. Our work has implications for the management of congestion in blockchain-based systems and more broadly for the stability of cryptocurrency markets.","['10.1111/j.1540-6261.1989.tb02407.x', '10.1111/j.1540-6261.1993.tb04706.x', '10.1162/0033553053327515', '10.1162/003355303322552810', '10.2139/ssrn.2965436', '10.1371/journal.pone.0109583', '10.2307/1913610', '10.1287/mnsc.48.9.1123.178', '10.2139/ssrn.3195066', '10.1111/deci.12217', '10.3934/jimo.2018047', '10.2139/ssrn.3025604', '10.1145/3308558.3313454', '10.1007/978-3-662-48051-9_2', '10.1016/j.intfin.2017.12.004', '10.1016/j.jeconom.2005.02.011', '10.7146/math.scand.a-10436', '10.1186/s40854-016-0049-2', '10.2139/ssrn.3331772', '10.2753/mis0742-1222250208', '10.2139/ssrn.3318327', '10.3386/w5758', '10.25300/misq/2019/14974', '10.2307/41703461', '10.25300/misq/2018/14057', '10.25300/misq/2018/13737', '10.2307/25148783', '10.2307/25148868', '10.2307/25148623', '10.25300/misq/2013/37.4.03', '10.25300/misq/2016/40.3.06', '10.25300/misq/2017/41.1.07', '10.25300/misq/2017/41.2.04', '10.2307/4132311', '10.1016/j.jom.2017.10.001', '10.1016/j.jom.2017.07.001', '10.1007/978-3-662-44774-1_7', '10.1287/isre.2016.0651', '10.1287/isre.2015.0608', '10.1287/isre.1100.0288', '10.1287/isre.1080.0168', '10.2307/1242886', '10.1016/j.dss.2016.12.001', '10.1145/3152481', '10.1145/2701411', '10.1287/mksc.2014.0860', '10.1016/0167-6296(94)90012-4', '10.1016/s0262-1762(16)70026-5', '10.1287/mnsc.2014.1950', '10.1038/srep01684', '10.1017/cbo9780511614491.006', '10.1145/2976749.2978408', '10.1016/0304-405x(88)90034-7', '10.1016/j.eneco.2011.09.003', '10.1016/j.jfineco.2019.03.004', '10.1371/journal.pone.0163477', '10.1002/for.1213', '10.5195/ledger.2016.13', '10.1093/rfs/1.1.3', '10.1207/s15327906mbr4003_5', '10.1109/sp.2019.00075', '10.1287/mnsc.1060.0688', '10.1287/mnsc.1050.0400', '10.1287/mnsc.1040.0342', '10.1145/3243734.3243737']"
0,Deal-Seeking Versus Brand-Seeking - Search Behaviors and Purchase Propensities in Sponsored Search Platforms,,
0,Quantitative approaches to content analysis - identifying conceptual drift across publication outlets,,"['10.1080/10580530802552102', '10.1080/016909697386844', '10.4018/jdm.2010040103', '10.4324/9780203936399', '10.1016/j.scaman.2005.02.010', '10.1207/s15327752jpa6803_5', '10.1016/j.ijhcs.2008.12.001', '10.1080/01638539809545028', '10.5465/amr.1996.9602161572', '10.1111/j.1365-2575.2009.00328.x', '10.3758/bf03192778', '10.5465/amr.1981.4285782', '10.1002/eat.20402', '10.1016/j.destud.2004.10.003', '10.1016/j.dss.2008.02.009', '10.1016/j.dss.2007.10.010', '10.1016/j.dss.2007.07.008', '10.1057/palgrave.rm.8250030', '10.1108/eb046814', '10.4135/9781412983488', '10.2307/20650303', '10.2307/20650319', '10.2307/25148852', '10.2307/20650279', '10.2307/4132338', '10.2307/248733', '10.2307/248960', '10.2307/249348', '10.2307/249144', '10.2307/248653', '10.1287/isre.9.1.85', '10.1287/isre.9.4.342', '10.1080/07421222.2002.11045721', '10.1287/isre.12.2.155.9695', '10.1016/j.datak.2005.07.007', '10.1002/aris.1440380105', '10.3115/981658.981684', '10.2307/1556341', '10.1006/jmla.1995.1031', '10.1016/j.ipm.2004.11.007', '10.1016/j.ipm.2004.04.003', '10.1111/j.0081-1750.2004.00156.x', '10.1093/bib/bbn045', '10.1037/0033-295x.99.1.22', '10.1075/jlp.6.3.06mck', '10.1016/j.schres.2007.03.001']"
0,Disciplining Information Systems - Truth and its Regimes,,"['10.1007/978-0-387-35505-4_5', '10.1111/j.1365-2575.1995.tb00108.x', '10.1057/palgrave/ejis/3000428', '10.2307/249403', '10.4135/9781446279267', '10.1145/63238.63241', '10.1145/358690.358698']"
0,Claudio Ciborra's way of being - authenticity and the world of information systems,,['10.2307/j.ctv15d7z9r']
0,The ontological screening of contemporary life - a phenomenological analysis of screens,,"['10.7208/chicago/9780226066226.001.0001', '10.1016/s1471-7727(00)00005-1', '10.1007/978-1-349-14549-2', '10.1016/0956-5221(89)90017-1', '10.1007/978-94-010-1670-4', '10.1007/978-0-387-35505-4_18', '10.1016/0361-3682(93)90030-a', '10.1287/isre.10.1.38', '10.1007/978-94-009-7491-3', '10.1080/00071773.2001.11007324', '10.1108/09593849810246129', '10.1145/203356.203367', '10.4324/9780203196632']"
0,"The Relationship Advantage: Information Technologies, Sourcing, and Management",,
0,Creating social entrepreneurship in local government,,"['10.1016/j.jsis.2007.12.005', '10.1108/17506160710839169', '10.1108/17506160710839187', '10.1177/1350508405051277', '10.1108/09593849610153421', '10.1108/09593840010359464', '10.1111/j.1365-2575.2005.00186.x', '10.1046/j.1365-2575.2003.00151.x', '10.1057/palgrave.ejis.3000698', '10.2307/2086752', '10.2307/2392880', '10.1504/eg.2004.004134']"
